"Days","Number of all animals","Number of all plants","Number of free fields","Number of occupied fields","Average energy level","Life expectancy","The most popular genome"
"241","348","111","2169","531","348.21659315722303","61.41126049569803","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"241","348","111","2169","531","348.21659315722303","61.41126049569803","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"241","350","121","2169","531","348.21659315722303","61.41126049569803","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"242","346","110","2174","526","351.4968680071829","61.74814411106529","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"242","346","110","2174","526","351.4968680071829","61.74814411106529","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"242","346","110","2174","526","351.4968680071829","61.74814411106529","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"242","346","110","2174","526","351.4968680071829","61.74814411106529","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"243","347","120","2168","532","353.4602495655511","61.88141150507393","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"243","339","114","2168","532","353.4602495655511","61.88141150507393","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"243","339","114","2168","532","353.4602495655511","61.88141150507393","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"243","339","114","2168","532","353.4602495655511","61.88141150507393","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"243","341","124","2168","532","353.4602495655511","61.88141150507393","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"243","341","124","2168","532","353.4602495655511","61.88141150507393","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"244","341","124","2173","527","358.68027141034156","62.20833685561111","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"244","338","115","2173","527","358.68027141034156","62.20833685561111","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"244","338","115","2173","527","358.68027141034156","62.20833685561111","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"244","338","115","2173","527","358.68027141034156","62.20833685561111","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"244","338","115","2173","527","358.68027141034156","62.20833685561111","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"245","333","116","2171","529","362.36219452870023","62.33798137744584","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"245","333","116","2171","529","362.36219452870023","62.33798137744584","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"245","333","116","2171","529","362.36219452870023","62.33798137744584","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"245","333","116","2171","529","362.36219452870023","62.33798137744584","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"245","336","126","2171","529","362.36219452870023","62.33798137744584","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"245","336","126","2171","529","362.36219452870023","62.33798137744584","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"246","329","112","2185","515","365.3626448833977","62.49403509369628","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"246","329","112","2185","515","365.3626448833977","62.49403509369628","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"246","329","112","2185","515","365.3626448833977","62.49403509369628","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"247","333","122","2190","510","366.16180292217933","62.575964915269196","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"247","328","111","2190","510","366.16180292217933","62.575964915269196","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"247","328","111","2190","510","366.16180292217933","62.575964915269196","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"247","328","111","2190","510","366.16180292217933","62.575964915269196","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"247","330","121","2190","510","366.16180292217933","62.575964915269196","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"247","330","121","2190","510","366.16180292217933","62.575964915269196","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"247","330","121","2190","510","366.16180292217933","62.575964915269196","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"248","325","114","2184","517","366.06271964290784","62.553199848938945","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"248","325","114","2184","517","366.06271964290784","62.553199848938945","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"248","325","114","2184","517","366.06271964290784","62.553199848938945","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"248","325","124","2184","517","366.06271964290784","62.553199848938945","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"248","325","124","2184","517","366.06271964290784","62.553199848938945","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"249","325","124","2183","518","370.1790521291462","62.692117165848785","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"249","319","116","2183","518","370.1790521291462","62.692117165848785","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"249","319","116","2183","518","370.1790521291462","62.692117165848785","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"249","324","126","2183","518","370.1790521291462","62.692117165848785","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"250","324","126","2197","504","377.623476681857","62.97916438497218","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"250","324","126","2197","504","377.623476681857","62.97916438497218","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"250","313","114","2197","504","377.623476681857","62.97916438497218","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"250","313","114","2197","504","377.623476681857","62.97916438497218","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"250","313","114","2197","504","377.623476681857","62.97916438497218","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"251","316","124","2206","495","392.69306745485255","63.358928926154434","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"251","311","112","2206","495","392.69306745485255","63.358928926154434","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
"251","311","112","2206","495","392.69306745485255","63.358928926154434","[7, 7, 6, 0, 0, 1, 5, 0, 2, 2, 3, 1, 3, 3, 0, 3, 0, 1, 0, 4, 1, 4, 4, 1, 5, 3, 2, 0, 6, 0, 6, 6, 6, 6, 6, 7, 0, 3, 5, 2, 3, 4, 5, 7, 0, 7, 0, 0, 7, 7, 6, 1, 3, 7, 7, 1, 7, 2, 2, 4, 2, 4, 5, 0, 2, 0, 1, 7, 7, 6, 5, 1, 0, 5, 6, 3, 1, 4, 5, 7]"
